brand,store_id,store_number,name,ownership,phone,line1,line2,line3,city,region,postalCode,countryCode,lat,lng,open,openStatusFormatted,hoursStatusFormatted,slug
Starbucks,1008997,23041-219664,S Outer Rd & I-44,CO,+1 573-337-4765,322 Hwy Z,,,St. Robert,MO,65584,US,37.82279,-92.1416,True,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,s-outer-rd-i-44-322-hwy-z-st-robert-mo-655844649-us
Starbucks,10880,70076-103186,BASE ACCESS FT Leonard Wood Co,LS,+1 573-329-2052,14145 North Dakota Avenue,,,Fort Leonard Wood,MO,65473,US,37.76285,-92.11319,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,base-access-ft-leonard-wood-co-14145-north-dakota-avenue-fort-leonard-wood-mo-654
Starbucks,1025484,54866-288347,I-55 & Veterans Blvd - Festus,CO,+1 636-222-8752,1003 Gannon Dr,,,Festus,MO,63028,US,38.21266,-90.40281,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,i-55-veterans-blvd-festus-1003-gannon-dr-festus-mo-630282606-us
Starbucks,1030503,57214-290992,Karsch & Maple Valley,CO,+1 573-890-1411,901 Valley Creek Drive,,,Farmington,MO,63640,US,37.7935,-90.43819,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,karsch-maple-valley-901-valley-creek-drive-farmington-mo-636401967-us
Starbucks,8549200,85492-314957,S Park Ave & Railroad Ave,CO,+1 618-266-1211,1712 S Park Ave,,,Herrin,IL,62948,US,37.78611,-89.02684,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,s-park-ave-railroad-ave-1712-s-park-ave-herrin-il-629484164-us
Starbucks,17418,79461-104069,Kroger Marion 380,LS,+1 618-993-6330,1704 W Deyoung St,,,Marion,IL,62959,US,37.74262,-88.94549,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-marion-380-1704-w-deyoung-st-marion-il-62959-us
Starbucks,113732,17637-183829,Target Marion 674,LS,+1 618-997-8174,3000 W Deyoung St,,,Marion,IL,62959,US,37.74905,-88.97999,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-marion-674-3000-w-deyoung-st-marion-il-62959-us
Starbucks,1023215,53845-286047,Marion -W Deyoung and Walton W,CO,+1 618-499-8477,2714 Walton Way,,,Marion,IL,62959,US,37.74286,-88.97013,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,marion-w-deyoung-and-walton-w-2714-walton-way-marion-il-629594951-us
Starbucks,1015712,48900-254804,Kroger Mount Vernon 711,LS,+1 618-244-6210,415 SOUTH 42ND STREET,,,Mt. Vernon,IL,62864,US,38.31169,-88.94331,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-mount-vernon-711-415-south-42nd-street-mt-vernon-il-62864-us
Starbucks,1021229,51254-277191,Broadway and 44th - Mt Vernon,CO,+1 618-242-2715,4323 Broadway St,,,Mt. Vernon,IL,62864,US,38.31282,-88.94579,True,Open until 8:30 PM,Open today from 4:30 AM - 8:30 PM,broadway-and-44th-mt-vernon-4323-broadway-st-mt-vernon-il-628642281-us
Starbucks,17692,8692-94219,SR 261 & Hwy 66,CO,+1 812-858-0234,7755 State St,,,Newburgh,IN,47630,US,37.97745,-87.39146,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,sr-261-hwy-66-7755-state-st-newburgh-in-476302529-us
Starbucks,1045160,80309-307889,SR-66 & Grimm Rd,CO,+1 930-203-0463,9919 Pointe View Drive,,,Newburgh,IN,47630,US,37.97708,-87.4313,True,Open until 1:00 PM,Open today from 7:00 AM - 1:00 PM,sr-66-grimm-rd-9919-pointe-view-drive-newburgh-in-47630-us
Starbucks,20099,3985-146706,Target Evansville 1481,LS,+1 812-402-8500,6625 E Lloyd Expy,,,Evansville,IN,47715,US,37.97607,-87.47061,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-evansville-1481-6625-e-lloyd-expy-evansville-in-477152757-us
Starbucks,14358,8955-93713,SR 66 & Burkhardt,CO,+1 812-401-1771,6401 E. Lloyd Expressway,,,Evansville,IN,47715,US,37.9751,-87.47358,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,sr-66-burkhardt-6401-e-lloyd-expressway-evansville-in-477152796-us
Starbucks,1016412,9759-247809,Lloyd Expwy and Green River Rd,CO,+1 812-476-7385,504 N. Green River Road,,,Evansville,IN,47715,US,37.98157,-87.4932,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,lloyd-expwy-and-green-river-rd-504-n-green-river-road-evansville-in-477152412-us
Starbucks,1014560,48026-251168,Meijer Evansville 287,LS,+1 812-647-2229,2622 Menard Dr,,,Evansville,IN,47715,US,38.00037,-87.49539,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,meijer-evansville-287-2622-menard-dr-evansville-in-47715-us
Starbucks,1022229,54995-285551,Doubletree Hilton Evansville,LS,+1 812-423-5002,601 Walnut St.,,,Evansville,IN,47708,US,37.97094,-87.56761,True,Open until 5:00 PM,Open today from 5:00 AM - 5:00 PM,doubletree-hilton-evansville-601-walnut-st-evansville-in-47708-us
Starbucks,14443,8693-93712,1st St & W Mill Rd,CO,+1 812-421-0461,4650 1st Ave,,,Evansville,IN,47710,US,38.02117,-87.57431,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,1st-st-w-mill-rd-4650-1st-ave-evansville-in-477103626-us
Starbucks,1025912,59246-292931,Target Evansville NORTH 108,LS,+1 812-426-2218,4000 1st Ave,,,Evansville,IN,47710,US,38.0151,-87.57642,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-evansville-north-108-4000-1st-ave-evansville-in-47710-us
Starbucks,1018483,29428-253345,Hwy 41 & Watson,CO,+1 270-855-9416,2600 N Highway 41,Hwy 41 & Watson Ln,A,Henderson,KY,42420,US,37.87443,-87.56758,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,hwy-41-watson-2600-n-highway-41-a-henderson-ky-424203014-us
Starbucks,1017778,29444-253767,West Lloyd - Evansville,CO,+1 812-549-4053,4700 West Lloyd,West Lloyd,,Evansville,IN,47712,US,37.97676,-87.63282,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,west-lloyd-evansville-4700-west-lloyd-evansville-in-477126519-us
Starbucks,8113,9952-98988,Frederica & Booth,CO,+1 270-684-0272,2402 Frederica St,,,Owensboro,KY,42301,US,37.75203,-87.11184,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,frederica-booth-2402-frederica-st-owensboro-ky-423015436-us
Starbucks,8557,75236-94258,Univ. of Southern Indiana Libr,LS,+1 812-464-1859,8600 University Blvd,,,Evansville,IN,47712,US,37.9613,-87.6764,True,Open until 8:00 PM,Open today from 7:00 AM - 8:00 PM,univ-of-southern-indiana-libr-8600-university-blvd-evansville-in-477123534-us
Starbucks,1015088,27232-242180,Heartland Crossings,CO,+1 270-570-4303,2710 Heartland Crossing Blvd,,A,Owensboro,KY,42303,US,37.75748,-87.07304,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,heartland-crossings-2710-heartland-crossing-blvd-a-owensboro-ky-423037
Starbucks,10015,76539-99841,Target Owensboro 757,LS,+1 270-686-7033,5151 Frederica St,,,Owensboro,KY,42301,US,37.71693,-87.12269,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-owensboro-757-5151-frederica-st-owensboro-ky-423017443-us
Starbucks,1015382,27627-247806,I-65 and Hwy 44 - Shepherdsvil,CO,+1 502-216-6054,174 Keystone Crossing Drive,,,Shepherdsville,KY,40165,US,37.99206,-85.7064,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,i-65-and-hwy-44-shepherdsvil-174-keystone-crossing-drive-shepherdsville-ky-4016
Starbucks,10318,10509-101064,Dixie Hwy & Kerrick,CO,+1 502-933-7466,6731 Dixie Hwy,Dixie Manor Shopping Center,,Louisville,KY,40258,US,38.15182,-85.83595,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,dixie-hwy-kerrick-6731-dixie-hwy-louisville-ky-402583911-us
Starbucks,1027532,59499-293586,BASE ACCESS Ft Knox Exchange F,LS,+1 502-942-4269,127 Gold Vault Rd.,,,Fort Knox,KY,40121,US,37.89412,-85.947,True,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,base-access-ft-knox-exchange-f-127-gold-vault-rd-fort-knox-ky-40121-us
Starbucks,1015910,29013-248850,Kroger Louisville 785,LS,+1 502-448-8215,4915 Dixie Highway,,,Louisville,KY,40216,US,38.16764,-85.82614,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,kroger-louisville-785-4915-dixie-highway-louisville-ky-40216-us
Starbucks,68813,3568-106014,BASE ACCESS Ft Knox Wilson Rd,LS,+1 502-942-6155,75 Estrada Ave,,BLDG 9000,Fort Knox,KY,40121,US,37.86783,-85.94446,True,Open until 1:00 PM,Open today from 6:00 AM - 1:00 PM,base-access-ft-knox-wilson-rd-75-estrada-ave-bldg-9000-fort-knox-ky-40121-us
Starbucks,1016825,47238-256766,SDF POST Security,LS,+1 502-975-7987,600 Terminal Dr,,,Louisville,KY,40209,US,38.18377,-85.74059,True,Open until 8:00 PM,Open today from 4:15 AM - 8:00 PM,sdf-post-security-600-terminal-dr-louisville-ky-402099129-us
Starbucks,1015427,47242-256984,SDF PRE-SECURITY,LS,+1 502-975-7986,600 Terminal Dr,,,Louisville,KY,40209,US,38.18569,-85.74145,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,sdf-pre-security-600-terminal-dr-louisville-ky-402099129-us
Starbucks,1039725,67460-302184,100 N. Dixie Hwy,CO,+1 270-356-2051,100 N Dixie Blvd,,,Radcliff,KY,40160,US,37.84062,-85.93802,True,Open until 9:30 PM,Open today from 5:00 AM - 9:30 PM,100-n-dixie-hwy-100-n-dixie-blvd-radcliff-ky-401601302-us
Starbucks,1018087,49736-253428,Kroger Louisville 752,LS,+1 502-368-6075,3165 SOUTH SECOND ST,,,Louisville,KY,40208,US,38.20262,-85.76146,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,kroger-louisville-752-3165-south-second-st-louisville-ky-40208-us
Starbucks,18007,11181-100305,Central & 3rd,CO,+1 502-380-3997,3103 S. Third Street,,,Louisville,KY,40214,US,38.20442,-85.76371,True,Open until 5:00 PM,Open today from 4:30 AM - 5:00 PM,central-3rd-3103-s-third-street-louisville-ky-402141707-us
Starbucks,1054165,82965-311267,Kroger Mt. Washington 758,LS,+1 502-538-1240,234 Eastbrooke Pkwy,,,Mt Washington,KY,40047,US,38.05644,-85.53697,True,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,kroger-mt-washington-758-234-eastbrooke-pkwy-mt-washington-ky-40047-us
Starbucks,1015625,48711-263106,Univ. of Louisville Ekstrom Li,LS,+1 502-852-4010,2301 S. 3rd Street,,,Louisville,KY,40208,US,38.21676,-85.76068,True,Open until 10:00 PM,Open today from 7:30 AM - 10:00 PM,univ-of-louisville-ekstrom-li-2301-s-3rd-street-louisville-ky-40208-us
Starbucks,1039660,65508-298197,Bardstown & I-265,CO,+1 502-805-8899,7718 Bardstown Road,,Suite 101,Louisville,KY,40291,US,38.13424,-85.58013,True,Open until 9:30 PM,Open today from 5:00 AM - 9:30 PM,bardstown-i-265-7718-bardstown-road-suite-101-louisville-ky-402913
Starbucks,1019376,51556-263105,Univ. of Louisville Student Ce,LS,+1 502-852-5514,2100 S. Floyd Street,,,Louisville,KY,40292,US,38.21738,-85.75501,True,Open until 5:00 PM,Open today from 7:30 AM - 5:00 PM,univ-of-louisville-student-ce-2100-s-floyd-street-louisville-ky-40292-us
Starbucks,1007485,20789-208084,Target Louisville 1479,LS,+1 502-456-6768,3600 Mall Road,,,Louisville,KY,40218,US,38.19988,-85.67023,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-louisville-1479-3600-mall-road-louisville-ky-40218-us
Starbucks,7316,9982-99152,Bardstown & Heather,CO,+1 502-454-6365,3401 Bardstown Rd,,,Louisville,KY,40218,US,38.20561,-85.66622,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,bardstown-heather-3401-bardstown-rd-louisville-ky-402184607-us
Starbucks,15612,2487-17855,1000 Baxter Ave. Center,CO,+1 502-625-1815,972 Baxter Ave,Baxter Station,,Louisville,KY,40204,US,38.24001,-85.72438,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,1000-baxter-ave-center-972-baxter-ave-louisville-ky-402042064-us
Starbucks,1015631,48839-263350,Univ. of Louisville Health Sci,LS,+1 502-592-9105,555 Floyd Street,,,Louisville,KY,40202,US,38.24847,-85.74909,True,Open until 4:00 PM,Open today from 6:30 AM - 4:00 PM,univ-of-louisville-health-sci-555-floyd-street-louisville-ky-40202-us
Starbucks,8544300,85443-313432,Hyatt Regency Louisville Lobby,LS,,311 S 4th St,,,Louisville,KY,40222,US,38.25321,-85.75686,True,Open until 4:00 PM,Open today from 6:00 AM - 4:00 PM,hyatt-regency-louisville-lobby-311-s-4th-st-louisville-ky-40222-us
Starbucks,14142,75811-91587,Louisville Marriott Downtown,LS,+1 502-627-5045,280 W Jefferson St,,,Louisville,KY,40202,US,38.25349,-85.75492,True,Open until 4:00 PM,Open today from 6:00 AM - 4:00 PM,louisville-marriott-downtown-280-w-jefferson-st-louisville-ky-402021432-us
Starbucks,17405,11798-104406,Taylorsville & Hikes,CO,+1 502-452-1307,3954 Taylorsville Rd,,,Louisville,KY,40220,US,38.21965,-85.62658,True,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,taylorsville-hikes-3954-taylorsville-rd-louisville-ky-402201450-us
Starbucks,1028902,59997-292923,Dutchmans Pkwy & Breckenridge,CO,+1 502-689-8123,6460 Dutchmans Pkwy,,101,Louisville,KY,40205,US,38.23001,-85.63987,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,dutchmans-pkwy-breckenridge-6460-dutchmans-pkwy-101-louisville-ky-402053309-us
Starbucks,9724,76327-96267,Target Louisville 780,LS,+1 502-493-8717,4640 Taylorsville Rd,,,Louisville,KY,40220,US,38.21545,-85.59494,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-louisville-780-4640-taylorsville-rd-louisville-ky-402203588-us
Starbucks,16365,2633-61900,Hurstbourne & Taylorsville,CO,+1 502-493-5970,9036 Taylorsville Rd,Stoneybrook Shopping Center,,Jeffersontown,KY,40299,US,38.21438,-85.59141,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,hurstbourne-taylorsville-9036-taylorsville-rd-jeffersontown-ky-402991750-us
Starbucks,1019182,25993-74181,Kroger Louisville 379,LS,+1 502-491-8805,9080 Taylorsville,,,Louisville,KY,40299,US,38.21348,-85.58858,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-louisville-379-9080-taylorsville-louisville-ky-402991750-us
Starbucks,1027056,56306-289958,Dixie Hwy & Ring Rd,CO,+1 270-748-5805,1703 N Dixie Hwy,,,Elizabethtown,KY,42701,US,37.73305,-85.88604,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,dixie-hwy-ring-rd-1703-n-dixie-hwy-elizabethtown-ky-427017499-us
Starbucks,10245,10559-101595,Frankfort & Lexington,CO,+1 502-896-8461,3702 Frankfort Ave,,,Louisville,KY,40207,US,38.25304,-85.66061,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,frankfort-lexington-3702-frankfort-ave-louisville-ky-402072557-us
Starbucks,1017756,76538-97604,Target Elizabethtown 779,LS,+1 270-769-6402,1631 Ring Rd,,,Elizabethtown,KY,42701,US,37.72874,-85.88003,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-elizabethtown-779-1631-ring-rd-elizabethtown-ky-427016400-us
Starbucks,1028369,58694-292792,10th Street & I-65,CO,+1 502-612-4901,901 Gateway Drive,,,Jeffersonville,IN,47130,US,38.27904,-85.74651,True,Open until 6:00 PM,Open today from 4:30 AM - 6:00 PM,10th-street-i-65-901-gateway-drive-jeffersonville-in-471303601-us
Starbucks,13439,2561-34239,4400 Shelbyville Rd.,CO,+1 502-899-1210,4400 Shelbyville Rd,,,Louisville,KY,40207,US,38.25076,-85.63446,True,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,4400-shelbyville-rd-4400-shelbyville-rd-louisville-ky-402073322-us
Starbucks,10998,5106-144964,Target St. Matthews 2473,LS,+1 502-992-1039,4174 Westport Rd,,,St. Matthews,KY,40207,US,38.25807,-85.64275,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-st-matthews-2473-4174-westport-rd-st-matthews-ky-402072784-us
Starbucks,12693,11510-105261,Hurstbourne & I-64,CO,+1 502-429-9248,1321 S. Hurstborne Pkwy,,,Louisville,KY,40222,US,38.22664,-85.57717,True,Open until 9:00 PM,Open today from 5:30 AM - 9:00 PM,hurstbourne-i-64-1321-s-hurstborne-pkwy-louisville-ky-402225707-us
Starbucks,1021392,29090-252169,I-65 & Mulberry - Elizabethtow,CO,+1 270-832-5739,111 The Loop,,,Elizabethtown,KY,42701,US,37.71336,-85.83144,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,i-65-mulberry-elizabethtow-111-the-loop-elizabethtown-ky-427017517-us
Starbucks,1011900,25990-237278,Kroger Elizabethtown 717,LS,+1 270-765-5229,3040 Dolphin Dr,,,Elizabethtown,KY,42701,US,37.71168,-85.83628,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-elizabethtown-717-3040-dolphin-dr-elizabethtown-ky-42701-us
Starbucks,8537,10595-99741,Taylorsville & I-265,CO,+1 502-263-7135,12605 Taylorsville Rd,Tyler Center Shopping Center,,Louisville,KY,40299,US,38.1879,-85.51925,True,Open until 9:30 PM,Open today from 5:00 AM - 9:30 PM,taylorsville-i-265-12605-taylorsville-rd-louisville-ky-402994452-us
Starbucks,89047,16953-162164,Louisville-Blankenbaker & I-64,CO,+1 502-267-2050,1831 Blankenbaker Pkwy,,,Jeffersontown,KY,40299,US,38.2157,-85.53803,True,Open until 9:30 PM,Open today from 5:00 AM - 9:30 PM,louisville-blankenbaker-i-64-1831-blankenbaker-pkwy-jeffersontown-ky-402992481-
Starbucks,13635,2541-31920,Shelbyville & Hurstbourne,CO,+1 502-412-4545,101 N Hurstbourne Ln,Haverty Retail Complex,,Louisville,KY,40222,US,38.24671,-85.57656,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,shelbyville-hurstbourne-101-n-hurstbourne-ln-louisville-ky-402225107-us
Starbucks,14492,79287-99892,Kroger New Albany 396,LS,+1 812-948-2817,200 New Albany Plaza,,,New Albany,IN,47150,US,38.30548,-85.83819,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-new-albany-396-200-new-albany-plaza-new-albany-in-471504658-us
Starbucks,1005402,19563-193164,New Albany - Wesley Commons,CO,+1 812-949-2602,2220 State St,,,New Albany,IN,47150,US,38.30728,-85.84136,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,new-albany-wesley-commons-2220-state-st-new-albany-in-471504925-us
Starbucks,8437,76452-97606,Target Clarksville 2068,LS,+1 812-284-4524,1125 Veterans Pkwy,,,Clarksville,IN,47129,US,38.3096,-85.7661,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-clarksville-2068-1125-veterans-pkwy-clarksville-in-471292371-us
Starbucks,1010002,2663-230524,Holiday Manor,CO,+1 502-339-8333,4942 US Hwy 42,,,Louisville,KY,40222,US,38.28298,-85.63239,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,holiday-manor-4942-us-hwy-42-louisville-ky-402226369-us
Starbucks,1010121,24578-237274,Kroger Bardstown 408,LS,+1 502-348-2977,102 W John Rowan Blvd,,,Bardstown,KY,40004,US,37.82851,-85.46465,True,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,kroger-bardstown-408-102-w-john-rowan-blvd-bardstown-ky-40004-us
Starbucks,1023271,48199-262004,Middletown - Shelbyville & I 2,CO,+1 502-974-2950,12620 Shelbyville Rd,,,Louisville,KY,40243,US,38.24386,-85.52204,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,middletown-shelbyville-i-2-12620-shelbyville-rd-louisville-ky-402431533-us
Starbucks,17109,79346-74180,Kroger Louisville 356,LS,+1 502-244-7957,12501 Shelbyville Rd,,,Middletown,KY,40243,US,38.24587,-85.5216,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-louisville-356-12501-shelbyville-rd-middletown-ky-402431530-us
Starbucks,1015354,28174-249504,Clarksville - Veterans Pkwy &,CO,+1 812-288-1173,1231 Veterans Pkwy,,,Clarksville,IN,47129,US,38.32876,-85.76055,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,clarksville-veterans-pkwy-1231-veterans-pkwy-clarksville-in-471292400-us
Starbucks,10999,5116-144966,Target Louisville 2728,LS,+1 919-595-7514,12975 Shelbyville Rd,,,Louisville,KY,40243,US,38.24653,-85.5148,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-louisville-2728-12975-shelbyville-rd-louisville-ky-402432405-us
Starbucks,1022066,52426-281186,Kroger Jeffersonville 776,LS,+1 812-283-5222,1027 Jeffersonville Commons,,,Jeffersonville,IN,47130,US,38.33071,-85.70934,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-jeffersonville-776-1027-jeffersonville-commons-jeffersonville-in-4713
Starbucks,1033148,64842-297454,10th & Herb Lewis Rd,CO,+1 812-203-8950,3566 E 10th St,,,Jeffersonville,IN,47130,US,38.33634,-85.70699,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,10th-herb-lewis-rd-3566-e-10th-st-jeffersonville-in-471309315-us
Starbucks,1009826,24257-233005,Westport and Freys Hill Rd,CO,+1 502-536-1297,10240 Westport Road,,,Louisville,KY,40241,US,38.29275,-85.56042,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,westport-and-freys-hill-rd-10240-westport-road-louisville-ky-402412148-us
Starbucks,1031355,63292-297453,I-64 & SR 135,CO,+1 812-900-6741,151 Pacer Drive North West,,,Corydon,IN,47112,US,38.23641,-86.12903,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,i-64-sr-135-151-pacer-drive-north-west-corydon-in-471122144-us
Starbucks,17640,79446-104520,Kroger Winchester 402,LS,+1 859-745-4959,1661 Bypass Hwy 1958,,,Winchester,KY,40391,US,37.99429,-84.21773,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-winchester-402-1661-bypass-hwy-1958-winchester-ky-40391-us
Starbucks,1024324,54203-286192,Caudill & Lexington Ave.,CO,+1 859-737-3339,1535 W Lexington Ave,,,Winchester,KY,40391,US,38.00874,-84.21382,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,caudill-lexington-ave-1535-w-lexington-ave-winchester-ky-403913128-us
Starbucks,1055165,83976-313164,I-75 & Athens Boonesboro,CO,+1 859-398-2795,101 Hat Trick Way,,,Lexington,KY,40509,US,37.96363,-84.39367,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,i-75-athens-boonesboro-101-hat-trick-way-lexington-ky-405098806-us
Starbucks,1028910,52455-282007,Man O War & Polo Club Blvd,CO,+1 859-407-8566,1720 Fitzgerald Ct,,,Lexington,KY,40509,US,38.02515,-84.40713,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,man-o-war-polo-club-blvd-1720-fitzgerald-ct-lexington-ky-405098397-us
Starbucks,1005257,20623-206345,Target Lexington 1094,LS,+1 859-543-0939,1940 Pavillon Wy,,,Lexington,KY,40509,US,38.02208,-84.41503,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-lexington-1094-1940-pavillon-wy-lexington-ky-40509-us
Starbucks,13405,8734-94247,Hamburg Pavilion - Man O' War,CO,+1 859-263-0040,1869 Plaudit Pl,,,Lexington,KY,40509,US,38.01722,-84.41859,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,hamburg-pavilion-man-o-war-1869-plaudit-pl-lexington-ky-405092433-us
Starbucks,7534,14259-115126,Winchester Rd & Elkhorn,CO,+1 859-543-1115,2320 Elkhorn Rd,,,Lexington,KY,40509,US,38.04095,-84.42448,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,winchester-rd-elkhorn-2320-elkhorn-rd-lexington-ky-405092523-us
Starbucks,18619,70313-101478,Kroger Lexington 407,LS,+1 859-268-6006,3101 Richmond Road,,,Lexington,KY,40509,US,38.00389,-84.44447,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-lexington-407-3101-richmond-road-lexington-ky-405091599-us
Starbucks,12531,7931-95175,Richmond Road,CO,+1 859-263-1344,2703 Richmond Rd,,,Lexington,KY,40509,US,38.00907,-84.45368,True,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,richmond-road-2703-richmond-rd-lexington-ky-405092743-us
Starbucks,1011898,25978-237277,Kroger Lexington 737,LS,+1 859-335-4706,1060 Chinoe Rd,,,Lexington,KY,40502,US,37.99683,-84.47863,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-lexington-737-1060-chinoe-rd-lexington-ky-40502-us
Starbucks,16603,2687-79263,Ashland & High,CO,+1 859-266-8470,808 E High St,,,Lexington,KY,40502,US,38.0307,-84.49034,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,ashland-high-808-e-high-st-lexington-ky-405022107-us
Starbucks,1009514,23877-219265,Kroger Lexington 784,LS,+1 859-269-6805,704 Euclid Ave,,,Lexington,KY,40502,US,38.03093,-84.49303,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,kroger-lexington-784-704-euclid-ave-lexington-ky-40502-us
Starbucks,1015099,27458-246958,Tates Creek and Wilson Downing,CO,+1 859-447-3910,3939 Tates Creek Rd,,,Lexington,KY,40517,US,37.97502,-84.4988,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,tates-creek-and-wilson-downing-3939-tates-creek-rd-lexington-ky-405172977-us
Starbucks,8535,75352-100685,Univ. of Kentucky WT Young Lib,LS,+1 859-257-7235,"W.T. Young Library Building, Donovan Dri",,,Lexington,KY,40506,US,38.03269,-84.50145,True,Open until 11:00 PM,Open today from 7:00 AM - 11:00 PM,univ-of-kentucky-wt-young-lib-w-t-young-library-building-donovan-dri-lexington-k
Starbucks,8876400,88764-318506,Downtown Lexington City Center,LS,,110 W Main St.,,,Lexington,KY,40507,US,38.04625,-84.49721,True,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,downtown-lexington-city-center-110-w-main-st-lexington-ky-40507-us
Starbucks,1021810,54056-285552,Univ. of Kentucky Student Cent,LS,+1 859-257-0236,160 Avenue of Champions,,,Lexington,KY,40506,US,38.03969,-84.5027,True,Open until 7:00 PM,Open today from 8:00 AM - 7:00 PM,univ-of-kentucky-student-cent-160-avenue-of-champions-lexington-ky-40506-us
Starbucks,16709,75184-78280,Univ. of Kentucky Kentucky Cli,LS,+1 859-257-6837,740 S Limestone Ave,,,Lexington,KY,40508,US,38.03412,-84.50843,True,Open until 5:00 PM,Open today from 6:30 AM - 5:00 PM,univ-of-kentucky-kentucky-cli-740-s-limestone-ave-lexington-ky-405081683-us
Starbucks,1022952,57469-291353,Univ. of Kentucky Research Bld,LS,+1 859-562-2337,760 Press Avenue,,,Lexington,KY,40508,US,38.03473,-84.51032,True,Open until 2:30 PM,Open today from 6:30 AM - 2:30 PM,univ-of-kentucky-research-bld-760-press-avenue-lexington-ky-40508-us
