stand_id,franchise_id,address,city,state_code,state,postal_code,country,phone,lat,lon,project_stage,open_date,google_review_link,stand_photo,notes
000370,028,1480 Diers Ave,Grand Island,NE,Nebraska,68803,USA,(531) 530-3558,40.933980,-98.384500,6-Open,2024-11-04,https://g.page/r/CTpoDMixCVCpEBM/review,false,
000033,025,5508 S Harvey St,Muskegon,MI,Michigan,49444,USA,(231) 454-2012,43.151500,-86.205100,6-Open,2024-11-04,https://g.page/r/CWPgKCKM4nRwEBM/review,true,
000469,052,4266 Cemetery Rd,Hilliard,OH,Ohio,43026,USA,(740) 562-6325,40.032840,-83.130300,6-Open,2024-11-04,https://g.page/r/CXgp_4ndPOV1EBM/review,false,
000349,015,4420 S Emerson Ave,Indianapolis,IN,Indiana,46203,USA,(463) 258-0340,39.702270,-86.083200,6-Open,2024-11-04,https://g.page/r/Ca1JSqsTRKAWEBM/review,false,
000143,048,1322 Front St,Binghamton,NY,New York,13901,USA,(862) 354-9275,42.162170,-75.892700,6-Open,2024-11-11,https://g.page/r/CfDMXlyVYjeHEBM/review,false,
000335,049,877 E 4500 S,Millcreek,UT,Utah,84107,USA,(479) 358-9274,40.674600,-111.866000,6-Open,2024-11-18,https://g.page/r/CY52fofl0WtUEBM/review,false,
000227,001,3224 Lusk Dr,Neosho,MO,Missouri,64850,USA,(479) 358-9274,36.838670,-94.394800,6-Open,2024-11-18,https://g.page/r/CR540mQ9Q77iEBM/review,false,
000294,074,2200 N Franklin St,Christiansburg,VA,Virginia,24073,USA,(479) 358-9274,37.159230,-80.421600,6-Open,2024-11-18,https://g.page/r/Cf8xgLQNKGKKEBM/review,false,
000242,025,3220 Airport Blvd,Mobile,AL,Alabama,36606,USA,(251) 263-7520,30.676320,-88.119600,6-Open,2024-11-25,https://g.page/r/CWgoD_chUMlwEBM/review,false,
000461,015,600 SE Washington Blvd,Bartlesville,OK,Oklahoma,74006,USA,(539) 234-6404,36.746810,-95.934400,6-Open,2024-11-25,https://g.page/r/CUuML6qQNeMhEBM/review,false,
000418,052,9201 Fields Ertel Rd,Cincinnati,OH,Ohio,45249,USA,(479) 358-9274,39.290980,-84.304200,6-Open,2024-11-25,https://g.page/r/CXvJviTXmxwtEBM/review,false,
000561,052,1515 N Main St,North Canton,OH,Ohio,44720,USA,(234) 348-3657,40.893250,-81.407000,6-Open,2024-11-25,https://g.page/r/CW3IxFcOwTtSEBM/review,false,
000499,052,699 Howe Ave,Cuyahoga Falls,OH,Ohio,44221,USA,(234) 348-3657,41.119500,-81.474200,6-Open,2024-11-27,https://g.page/r/CTeH3P7CVwhyEBM/review,false,
000458,047,4458 Buffalo Gap Rd,Abilene,TX,Texas,79606,USA,(479) 358-9274,32.396210,-99.762000,6-Open,2024-12-02,https://g.page/r/Cfx6PatBnGYwEBM/review,false,
000500,052,785 W Central Ave,Springboro,OH,Ohio,45066,USA,(479) 358-9274,39.562110,-84.260500,6-Open,2024-12-02,https://g.page/r/CSgTzH7Hu8LMEBM/review,false,
000071,039,1555 Campbell Ln,Bowling Green,KY,Kentucky,42104,USA,(270) 992-9285,36.950340,-86.440500,6-Open,2024-12-09,https://g.page/r/CTM1AO5TAEeKEBM/review,false,
000437,046,3820 Central Ave,Hot Springs,AR,Arkansas,71913,USA,(501) 642-2094,34.461750,-93.062100,6-Open,2024-12-09,https://g.page/r/CZf_NXf-pPoQEBM/review,false,
000528,035,2162 Monroe Rd,Bellevue,WI,Wisconsin,54115,USA,(479) 358-9274,44.462410,-87.986300,6-Open,2024-12-09,https://g.page/r/CUdvkER7sJN4EBM/review,false,
000475,011,203 S Providence Rd,Columbia,MO,Missouri,65203,USA,(573) 691-4893,38.948880,-92.334600,6-Open,2024-12-09,https://g.page/r/CURqUidd4IwAEBM/review,false,
000442,056,3194 Elida Rd,Lima,OH,Ohio,45805,USA,(479) 358-9274,40.768920,-84.161000,6-Open,2024-12-09,https://g.page/r/CV8aYi8YbvB9EBM/review,false,
000472,057,879 NY-13,Cortland,NY,New York,13045,USA,(479) 358-9274,42.574830,-76.217400,6-Open,2024-12-09,https://g.page/r/CXRjNaTuOdJOEBM/review,false,
000569,052,5321 Detroit Rd,Sheffield Village,OH,Ohio,44054,USA,(234) 348-3657,41.425890,-82.079600,6-Open,2024-12-09,https://g.page/r/CX0q80HHtmlzEBM/review,false,
000374,043,4295 Firestone Blvd,Firestone,CO,Colorado,80504,USA,(970) 880-8025,40.161515,-104.974180,6-Open,2024-12-16,https://g.page/r/CTT8AoiDrXMWEBM/review,false,
000375,022,3976 Mormon Coulee Rd,La Crosse,WI,Wisconsin,54601,USA,(715) 727-5982,43.773860,-91.220800,6-Open,2024-12-16,https://g.page/r/CbEA_E-4IS6mEBM/review,false,
000462,015,540 S Kerr Blvd,Sallisaw,OK,Oklahoma,74955,USA,(479) 335-1945,35.454100,-94.806100,6-Open,2024-12-16,https://g.page/r/CWZNsZUvTUcEEBM/review,false,
000413,060,1815 N Main St,Shelbyville,TN,Tennessee,37160,USA,(615) 546-0140,35.513120,-86.456300,6-Open,2024-12-16,https://g.page/r/CT6rMNtyOLbEEBM/review,false,
000257,001,12430 Tomball Pkwy,Houston,TX,Texas,77086,USA,(346) 589-8099,29.911010,-95.478800,6-Open,2024-12-16,https://g.page/r/CeNbHeDCvqupEBM/review,false,
000157,015,104 S Riverfront Dr,Jenks,OK,Oklahoma,74037,USA,(539) 250-4502,36.024170,-95.959700,6-Open,2024-12-20,https://g.page/r/CTsE88wcL0t0EBM/review,false,
000373,052,8380 N High St,Columbus,OH,Ohio,43235,USA,(740) 562-6325,40.134180,-83.016100,6-Open,2024-12-23,https://g.page/r/CVDwsX_fJBAsEBM/review,false,
000565,052,1560 Marion Mt Gilead Rd,Marion,OH,Ohio,43302,USA,(740) 562-6325,40.581770,-83.087900,6-Open,2024-12-23,https://g.page/r/CV0B3sarin5REBM/review,false,
000456,037,344 Cox Creek Pkwy,Florence,AL,Alabama,35630,USA,(256) 973-0369,34.838140,-87.632200,6-Open,2024-12-30,https://g.page/r/CXhaHmlELrZdEBM/review,false,
000523,004,3009 7th St,Bay City,TX,Texas,77414,USA,(346) 589-8099,28.983800,-95.958900,6-Open,2024-12-30,https://g.page/r/CbeyE73A2rZZEBM/review,false,
000198,047,2813 N Main St,Roswell,NM,New Mexico,88201,USA,(479) 358-9274,33.428880,-104.523000,6-Open,2025-01-06,https://g.page/r/Cei1hFLvE2bTEBM/review,false,
000406,034,156 El Dorado Blvd,Webster,TX,Texas,77598,USA,(346) 589-8099,29.554630,-95.151400,6-Open,2025-01-06,https://g.page/r/CaNkVei9Eqs5EBM/review,false,
000464,015,3804 N Monroe St,Tallahassee,FL,Florida,32303,USA,(850) 448-1785,30.501170,-84.329000,6-Open,2025-01-06,https://g.page/r/CewT7VOiumD0EBM/review,false,
000460,015,1776 E Dixon Blvd,Shelby,NC,North Carolina,28152,USA,(980) 323-9290,35.271980,-81.497700,6-Open,2025-01-06,https://g.page/r/Cem9TvQ6m0E8EBM/review,false,
000162,015,1441 S Nova Rd,Daytona Beach,FL,Florida,32114,USA,(689) 407-6640,29.178070,-81.027200,6-Open,2025-01-08,https://g.page/r/CdjHOzmFAExMEBM/review,false,
000425,047,5305 N Davis Hwy,Pensacola,FL,Florida,32503,USA,(251) 494-4010,30.474540,-87.225400,6-Open,2025-01-13,https://g.page/r/CWLDZjd1QzNEEBM/review,false,
000092,068,1379 US-82,Leesburg,GA,Georgia,31763,USA,(229) 579-3997,29.734930,-95.639300,6-Open,2025-01-13,https://g.page/r/CSBMobKxoEUgEBM/review,false,
000917,074,2577 N Susquehanna Trail,Selinsgrove,PA,Pennsylvania,17876,USA,(479) 358-9274,40.841002,-76.828104,6-CONSTRUCTION,2025-01-15,,false,
000397,045,1821 Dell Range Blvd,Cheyenne,WY,Wyoming,82009,USA,(479) 358-9274,41.159960,-104.797000,6-Open,2025-01-20,https://g.page/r/CRH0oHnluUm0EBM/review,false,
000530,046,2006 N Reynolds Rd,Bryant,AR,Arkansas,72022,USA,(501) 642-2095,34.614850,-92.497900,6-Open,2025-01-20,https://g.page/r/CTQcqXHVb9IcEBM/review,false,
000391,047,523 E Commerce St,Brownwood,TX,Texas,76801,USA,(479) 358-9274,31.731270,-98.972100,6-Open,2025-01-20,https://g.page/r/CTVsb0AM_lglEBM/review,false,
000398,076,8111 W Judge Perez Dr,Chalmette,LA,Louisiana,70043,USA,(985) 272-1399,29.955990,-89.985000,6-Open,2025-01-20,https://g.page/r/CVtDbndGENCdEBM/review,false,
000508,060,853 E Rollins Rd,Round Lake Beach,IL,Illinois,60073,USA,(479) 358-9274,42.380770,-88.060600,6-Open,2025-01-20,https://g.page/r/CdWvYMOwLV8bEBM/review,false,
000195,039,1025 Fairview Ave,Bowling Green,KY,Kentucky,42103,USA,(270) 770-2351,36.990440,-86.427300,6-Open,2025-01-27,https://g.page/r/CWu-QVj61wUzEBM/review,false,
000489,066,1709 Paul Bunyon Dr NW,Bemidji,MN,Minnesota,56601,USA,(479) 358-9274,47.494540,-94.904800,6-Open,2025-01-27,https://g.page/r/CZyuEas2dmvlEBM/review,false,
000447,011,1147 S Kirkwood Rd,Kirkwood,MO,Missouri,63122,USA,(618) 992-2893,38.563490,-90.407000,6-Open,2025-01-27,https://g.page/r/Cc-Aw9GH1ucoEBM/review,false,
000339,074,7719 Timberlake Rd,Lynchburg,VA,Virginia,24502,USA,(479) 358-9274,37.353740,-79.224900,6-Open,2025-01-27,https://g.page/r/CbJQBqwxvd_TEBM/review,false,
000179,057,201 Erie Blvd W,Rome,NY,New York,13440,USA,(479) 358-9274,43.211550,-75.461800,6-Open,2025-02-03,https://g.page/r/CUJcrExj_W2mEBM/review,false,
000522,028,1201 2nd Ave,Kearney,NE,Nebraska,68847,USA,(531) 530-3558,40.686190,-99.084800,6-Open,2025-02-10,https://g.page/r/CefBTlqoJAkYEBM/review,false,
000478,037,1715 Cherokee Ave SW,Cullman,AL,Alabama,35055,USA,(659) 910-0389,34.156930,-86.840700,6-Open,2025-02-10,https://g.page/r/CXhDap-d1UAfEBM/review,false,
000507,060,880 S Rand Rd,Lake Zurich,IL,Illinois,60047,USA,(479) 358-9274,42.184010,-88.086500,6-Open,2025-02-10,https://g.page/r/Cd0SlwaYFSTcEBM/review,false,
000344,015,3814 S Memorial Dr,Greenville,NC,North Carolina,28590,USA,(828) 832-9736,35.560200,-77.406200,6-Open,2025-02-10,https://g.page/r/CdBv4rQrEZrIEBM/review,false,
000419,052,5096 Mayfield Rd,Lyndhurst,OH,Ohio,44124,USA,(234) 348-3657,41.519770,-81.496300,6-Open,2025-02-10,https://g.page/r/CX2tcLK8LNDjEBM/review,false,
000216,047,627 SW Wilshire Blvd,Burleson,TX,Texas,76028,USA,(945) 600-1628,32.534632,-97.335147,6-Open,2025-02-17,https://g.page/r/CUC7IXVGx9UxEBM/review,,
000510,017,615 W 7th Ave,Corsicana,TX,Texas,75110,USA,(945) 677-2338,32.088359,-96.469262,6-Open,2025-02-17,https://g.page/r/CbmWj3KOQU8CEBM/review,,
000337,010,110 N Perkins Rd,Stillwater,OK,Oklahoma,74075,USA,(405) 870-7584,36.123960,-97.051887,6-Open,2025-03-03,https://g.page/r/CbK73mfG0SnuEBM/review,true,
000557,023,81 Alton Gloor Blvd,Brownsville,TX,Texas,78526,USA,(479) 358-9274,25.979796,-97.501585,6-Open,2025-03-03,https://g.page/r/CaL4Ih6Gl-t_EBM/review,,
000473,046,200 Keyser Ave,Natchitoches,LA,Louisiana,71457,USA,(479) 358-9274,31.753396,-93.084513,6-Open,2025-03-03,https://g.page/r/CV7mQ3ie5m2DEBM/review,true,
000558,060,900 Joliet St,Dyer,IN,Indiana,46311,USA,(479) 358-9274,41.492581,-87.505781,6-Open,2025-03-03,https://g.page/r/CZ1Trrv7c12hEBM/review,true,
000058,025,6206 S Cedar St,Lansing,MI,Michigan,48911,USA,(479) 358-9274,42.667798,-84.543692,6-Open,2025-03-03,https://g.page/r/CYgReoLzIv0iEBM/review,true,
000457,037,7920 Hwy 72,Madison,AL,Alabama,35758,USA,(938) 867-4517,34.755173,-86.745137,6-Open,2025-03-10,https://g.page/r/CZjuHORzIGq9EBM/review,,
000415,060,552 Island Ford Rd,Madisonville,KY,Kentucky,42431,USA,(812) 924-3194,37.351751,-87.487567,6-Open,2025-03-10,https://g.page/r/CZL5FRV5-CdWEBM/review,,
000488,028,1304 W Omaha Ave,Norfolk,NE,Nebraska,68701,USA,(479) 358-9274,42.018583,-97.427209,6-Open,2025-03-10,https://g.page/r/CZD3UDgZE7wEEBM/review,,
000125,015,2079 LPGA Blvd,Daytona Beach,FL,Florida,32117,USA,(321) 966-4908,29.224042,-81.091381,6-Open,2025-03-10,https://g.page/r/CaL-hHEWkPgxEBM/review,,
000353,030,13792 E Mississippi Ave,Aurora,CO,Colorado,80203,USA,(720) 983-1120,39.696260,-104.831202,6-Open,2025-03-17,https://g.page/r/CefLNkQ-IsqGEBM/review,,
000487,047,1102 W Pierce St,Carlsbad,NM,New Mexico,88220,USA,(479) 358-9274,32.436279,-104.239235,6-Open,2025-03-24,https://g.page/r/CbTgbuJHQxmfEBM/review,,
000209,039,2855 Nashville Rd,Bowling Green,KY,Kentucky,42101,USA,(270) 992-9285,36.953357,-86.475021,6-Open,2025-03-24,https://g.page/r/CdKwhBOT-ltNEBM/review,,
000430,076,340 US-90,Waveland,MS,Mississippi,39576,USA,(985) 272-1399,30.308810,-89.377437,6-Open,2025-03-24,https://g.page/r/CZzDFMFYi5mHEBM/review,true,
000505,060,12980 IL-47,Huntley,IL,Illinois,60142,USA,(479) 358-9274,42.142064,-88.431781,6-Open,2025-03-24,https://g.page/r/CaIuNQqAxkiIEBM/review,,
000560,023,3245 S Alameda St,Corpus Christi,TX,Texas,78404,USA,(361) 929-3419,27.754865,-97.389096,6-Open,2025-03-24,https://g.page/r/Cff_S0lSIJVEEBM/review,,
000474,074,6469 Carlisle Pike,Mechanicsburg,PA,Pennsylvania,17072,USA,(479) 358-9274,40.234026,-77.085038,6-Open,2025-03-24,https://g.page/r/CRR1XayFhKiEEBM/review,,
000346,015,602 Bacons Bridge Rd,Summerville,SC,South Carolina,29483,USA,(843) 894-0870,33.000801,-80.184504,6-Open,2025-03-24,https://g.page/r/CRdT0IfTLgrHEBM/review,,
000513,047,2801B US-180,Mineral Wells,TX,Texas,76067,USA,(945) 899-6955,32.803318,-98.148253,6-Open,2025-03-31,https://g.page/r/CXfC7e9SxugBEBM/review,,No Reviews
000531,011,1698 Country Club Plaza Dr,St. Charles,MO,Missouri,63303,USA,(636) 429-9590,38.768568,-90.522994,6-Open,2025-03-31,https://g.page/r/CX9IQHKQ2balEBM/review,false,No Reviews
000252,015,701 Champions Dr,Davenport,FL,Florida,33897,USA,(479) 358-9274,28.271516,-81.660559,6-Open,2025-03-31,https://g.page/r/CeBhDoWCtwI_EBM/review,,No Reviews
000281,068,1801 N Columbia St,Milledgeville,GA,Georgia,31061,USA,(862) 354-9276,33.102166,-83.248728,6-Open,2025-03-31,https://g.page/r/CY-8YhXmz9isEAE/review,true,No Reviews
000459,019,6001 SE 14th St,Des Moines,IA,Iowa,50320,USA,(515) 304-5920,41.530562,-93.595917,6-Open,2025-04-07,https://g.page/r/CWrTx47WEWP5EBM/review,,No Reviews
000199,049,4004 13400 S,Riverton,UT,Utah,84096,USA,(479) 358-9274,40.508026,-111.986373,6-Open,2025-04-14,https://g.page/r/CUkceDWFnuHAEBM/review,true,
000559,001,501 Slack St,Pea Ridge,AR,Arkansas,72751,USA,(479) 335-5260,36.442043,-94.122669,6-Open,2025-04-14,https://g.page/r/Cb6oKA1OPQ7sEBM/review,,No Reviews
000052,001,2004 S Pleasant St (Walmart),Springdale,AR,Arkansas,72764,USA,(479) 358-9274,36.166297,-94.146747,6-Open,2025-04-14,https://g.page/r/CSvSqgv846TWEBM/review,false,No Reviews
000752,037,1353 Montclair Rd,Birmingham,AL,Alabama,35210,USA,(659) 259-0015,33.522212,-86.728724,6-Open,2025-04-14,https://g.page/r/CX8a9TxSXjPfEBM/review,,No Reviews
000535,040,11601 Midlothian Tpke,Midlothian,VA,Virginia,23113,USA,(479) 358-9274,37.443184,-77.581164,6-Open,2025-04-14,https://g.page/r/CYFqC2tIosHvEBM/review,false,No Reviews
000546,003,3449 Winder Hwy,Flowery Branch,GA,Georgia,30542,USA,(678) 621-7801,34.218915,-83.861008,6-Open,2025-04-14,https://g.page/r/CX0UlINWVCMeEBM/review,false,No Reviews
000481,019,4341 Merle Hay Rd,Des Moines,IA,Iowa,50310,USA,(515) 304-5923,41.637417,-93.697086,6-Open,2025-04-21,https://g.page/r/CSiGEyFXFy3EEBM/review,,No Reviews
000564,023,6410 N Navarro St,Victoria,TX,Texas,77904,USA,(479) 358-9274,28.855313,-96.996771,6-Open,2025-04-21,https://g.page/r/CR92H3vnznIkEBM/review,,No Reviews
000477,046,1980 Airline Dr,Bossier,LA,Louisiana,71112,USA,(479) 358-9274,32.527106,-93.700228,6-Open,2025-04-21,https://g.page/r/CUz-A1Gc6WsREBM/review,true,
000369,039,7 Carothers Rd,Newport,KY,Kentucky,41071,USA,(479) 358-9274,39.084527,-84.483532,6-Open,2025-04-21,https://g.page/r/CQHePEtujaZTEBM/review,false,No Reviews
000552,054,5200 Route 42,Turnersville,NJ,New Jersey,08012,USA,(862) 354-9278,39.753933,-75.045821,6-Open,2025-04-21,https://g.page/r/CdUfBsFQHYgmEBM/review,false,No Reviews
000490,071,1804 E Kansas Ave,Garden City,KS,Kansas,67846,USA,(316) 205-1072,37.974535,-100.850217,6-Open,2025-04-28,https://g.page/r/CR59XLWomJACEBM/review,false,No Reviews
000532,011,8688 Olive Blvd,University City,MO,Missouri,63114,USA,(636) 542-8973,38.673427,-90.361094,6-Open,2025-04-28,https://g.page/r/Cbg-H02X05AwEBM/review,false,No Reviews
000733,074,3403 Candlers Mountain Rd,Lynchburg,VA,Virginia,24502,USA,(479) 358-9274,37.366646,-79.174888,6-Open,2025-04-28,https://g.page/r/CefIlUS3W8QREBM/review,,No Reviews
000568,061,35 Talcottville Rd,Vernon,CT,Connecticut,06066,USA,(479) 358-9274,41.826313,-72.497683,6-Open,2025-04-28,https://g.page/r/CQwA4_RYiGYGEBM/review,true,
000089,068,306 Hwy 53 East,Calhoun,GA,Georgia,30701,USA,(943) 202-5346,34.477379,-84.931269,6-Open,2025-04-28,https://g.page/r/CbHSorUfQnTfEBM/review,false,No Reviews
000362,028,3703 S Louise Ave,Sioux Falls,SD,South Dakota,57106,USA,(605) 981-2229,43.510053,-96.771560,6-Open,2025-05-05,https://g.page/r/CVDQTvGtLQucEBM/review,false,No Reviews
000701,037,42 Kelley Blvd,Millbrook,AL,Alabama,36054,USA,(334) 752-7621,32.494140,-86.402931,6-Open,2025-05-05,https://g.page/r/CahgJR717m0WEBM/review,true,
000486,047,2525 N Prince St,Clovis,NM,New Mexico,88101,USA,(479) 358-9274,34.424250,-103.194816,6-Open,2025-05-05,https://g.page/r/CeTZiRxjDFJ4EBM/review,false,No Reviews
000702,056,876 W Market St,Tiffin,OH,Ohio,44883,USA,(479) 358-9274,41.110815,-83.210990,6-Open,2025-05-05,https://g.page/r/CTT3t69AIF3mEBM/review,false,No Reviews
000117,030,4789 N Airport Way,Denver,CO,Colorado,80239,USA,(970) 880-8025,39.783140,-104.794821,6-Open,2025-05-12,https://g.page/r/CXi4-iJOujsFEBM/review,false,No Reviews
000534,005,5821 Creek Centre Dr,Baton Rouge,LA,Louisiana,70820,USA,(225) 800-9095,30.390070,-91.160416,6-Open,2025-05-12,https://g.page/r/CccMg45HioYGEBM/review,false,No Reviews
000479,001,1005 US 64,Conway,AR,Arkansas,72032,USA,(501) 642-2096,35.091042,-92.416398,6-Open,2025-05-12,https://g.page/r/CQKd5e4emSHlEBM/review,false,No Reviews
000529,035,W3236 County Hwy KK,Appleton,WI,Wisconsin,54915,USA,(479) 358-9274,44.244854,-88.351344,6-Open,2025-05-12,https://g.page/r/CYED0XI2AlmbEBM/review,false,No Reviews
000511,047,104 S Tyndall Pkwy,Panama City,FL,Florida,32404,USA,(479) 358-9274,30.145652,-85.591142,6-Open,2025-05-12,https://g.page/r/CaB8T_d5Dj_1EBM/review,false,No Reviews
000214,046,2100 N West Ave,El Dorado,AR,Arkansas,71730,USA,(479) 358-9274,33.232754,-92.665968,6-Open,2025-05-12,https://g.page/r/CUitvsE0kvVQEBM/review,false,No Reviews
000095,052,4525 S Preston Rd,Celina,TX,Texas,75009,USA,(945) 910-3597,33.262575,-96.784393,6-Open,2025-05-12,https://g.page/r/CaSzNjDeAAVjEBM/review,false,No Reviews
000400,076,7100 Veterans Memorial Blvd,Metairie,LA,Louisiana,70003,USA,(985) 272-1399,30.004818,-90.218580,6-Open,2025-05-12,https://g.page/r/CRj56edoGcOeEBM/review,true,No Reviews
000501,017,1753 South SW Loop 323,Tyler,TX,Texas,75701,USA,(903) 803-4804,32.330424,-95.341570,6-Open,2025-05-19,https://g.page/r/CcnfutklLsgKEBM/review,false,No Reviews
000563,034,28435 TX-249,Tomball,TX,Texas,77375,USA,(346) 589-8099,30.087816,-95.632341,6-Open,2025-05-19,https://g.page/r/CXRf4ZsnIRLdEBM/review,false,No Reviews
000470,025,4669 Hypoluxo Rd,Lake Worth,FL,Florida,33463,USA,(561) 925-8442,26.573060,-80.116363,6-Open,2025-05-19,https://g.page/r/CW0f7Clf0ZOrEBM/review,false,No Reviews
000429,076,3546 Sangani Blvd,D'Iberville,MS,Mississippi,39540,USA,(479) 358-9274,30.459510,-88.892171,6-Open,2025-05-26,https://g.page/r/CXfS1I9X_42jEBM/review,false,No Reviews
000744,046,2100 W Center St,Beebe,AR,Arkansas,72012,USA,(501) 764-9139,35.068778,-91.906551,6-Open,2025-05-26,https://g.page/r/CctE8AI_cUyaEBM/review,false,No Reviews
000524,071,1930 N Kansas Ave,Liberal,KS,Kansas,67901,USA,(316) 895-7953,37.059551,-100.923329,6-Open,2025-05-26,https://g.page/r/CdfZAjMajBUeEBM/review,false,No Reviews
000750,044,1067 Mineral Wells Ave,Paris,TN,Tennessee,38242,USA,(931) 401-4655,36.286147,-88.309242,6-Open,2025-05-26,https://g.page/r/Cd09Or7SRFJ1EBM/review,false,No Reviews
000491,032,5879 Stage Rd,Bartlett,TN,Tennessee,38134,USA,(901) 698-5935,35.204256,-89.866723,6-Open,2025-05-26,https://g.page/r/CX5TW9ior4a-EBM/review,false,No Reviews
000732,011,1320 S Main St,Sikeston,MO,Missouri,63801,USA,(479) 358-9274,36.857909,-89.582613,6-Open,2025-05-26,https://g.page/r/CaDaBtBf49b-EBM/review,false,No Reviews
000482,047,1918 S 31st St,Temple,TX,Texas,76504,USA,(479) 358-9274,31.081709,-97.365157,6-Open,2025-05-26,https://g.page/r/Caa2w4aOQmwLEBM/review,false,No Reviews
000476,075,3906 Brewerton Rd,North Syracuse,NY,New York,13212,USA,(479) 358-9274,43.120940,-76.142090,6-Open,2025-05-26,https://g.page/r/CbFXIqeGQDd5EBM/review,false,No Reviews
000155,015,12199 E Colonial Dr,Orlando,FL,Florida,32826,USA,(321) 977-6033,28.566512,-81.199307,6-Open,2025-05-26,https://g.page/r/Ca2nFb0QDhH8EBM/review,false,No Reviews
000567,028,2504 O St,Lincoln,NE,Nebraska,68510,USA,(531) 530-3558,40.813786,-96.684734,6-Open,2025-06-02,https://g.page/r/CTz_C6kvrF2pEBM/review,false,No Reviews
000387,047,6556 Caroline St,Milton,FL,Florida,32570,USA,(251) 263-7520,30.618160,-87.053340,6-Open,2025-06-02,https://g.page/r/CYklWwR7nDCoEBM/review,false,No Reviews
000497,012,305 Long Hollow Pike,Goodlettsville,TN,Tennessee,37072,USA,(931) 754-3741,36.325383,-86.700917,6-Open,2025-06-02,https://g.page/r/CcYjlMTmWi-qEBM/review,false,No Reviews
000496,019,"155 1/2, Collins Rd NE",Cedar Rapids,IA,Iowa,52402,USA,(479) 358-9274,42.027290,-91.624692,6-Open,2025-06-02,https://g.page/r/Cd-2-X8Y809DEBM/review,false,No Reviews
000217,074,1255 E DuBois Ave,DuBois,PA,Pennsylvania,15801,USA,(479) 358-9274,41.123232,-78.730594,6-Open,2025-06-02,https://g.page/r/CQvXF1T4N4VYEBM/review,false,No Reviews
000448,039,9489 Westport Rd,Louisville,KY,Kentucky,40241,USA,(502) 901-2330,38.286818,-85.575541,6-Open,2025-06-02,https://g.page/r/Cbj6-cvdyEpAEBM/review,false,No Reviews
000728,066,3341 32nd Ave S,Grand Forks,ND,North Dakota,58201,USA,(479) 358-9274,47.888887,-97.076480,6-Open,2025-06-09,https://g.page/r/CXfp9p60uul6EBM/review,false,No Reviews
000755,037,1404 Skyland E Blvd,Tuscaloosa,AL,Alabama,35405,USA,(659) 910-0389,33.169733,-87.500139,6-Open,2025-06-09,https://g.page/r/CUDsYXDd7fgnEBM/review,false,No Reviews
000113,068,36 Timberbrook Dr,Sharpsburg,GA,Georgia,30277,USA,(678) 621-7801,33.407635,-84.672670,6-Open,2025-06-09,https://g.page/r/Cc__ckvjGUtjEBM/review,false,No Reviews
000083,015,2155 Ashley Phosphate Rd,North Charleston,SC,South Carolina,29406,USA,(854) 504-4982,32.936063,-80.041561,6-Open,2025-06-09,https://g.page/r/CfXGRi8tkEiLEBM/review,false,No Reviews
000352,034,11830 E US-290,Manor,TX,Texas,78653,USA,(479) 358-9274,30.350730,-97.525227,6-Open,2025-06-16,https://g.page/r/CYkwva2ZPPBIEBM/review,false,No Reviews
000515,047,2761 W Washington St,Stephenville,TX,Texas,76401,USA,(469) 940-7346,32.205499,-98.235811,6-Open,2025-06-16,https://g.page/r/CTYoJwxr1JJuEBM/review,false,No Reviews
000371,017,100 E End Blvd S,Marshall,TX,Texas,75670,USA,(479) 358-9274,32.545223,-94.350510,6-Open,2025-06-16,https://g.page/r/CeJfnSLFzN_3EBM/review,false,No Reviews
000306,020,3600 Walton Wy Ext,Augusta,GA,Georgia,30909,USA,(762) 800-9145,33.487810,-82.073537,6-Open,2025-06-16,https://g.page/r/CYmU6Ru5GJs3EBM/review,false,No Reviews
000093,015,2500 N Main St,High Point,NC,North Carolina,27262,USA,(479) 358-9274,35.989921,-80.026902,6-Open,2025-06-16,https://g.co/kgs/SLZ5HoJ,false,No Reviews
000427,047,2224 W Main St,Norman,OK,Oklahoma,73069,USA,(572) 522-4226,35.218126,-97.474805,6-Open,2025-06-23,https://g.page/r/CW-gjJP34VzKEBM/review,false,No Reviews
000359,037,9207 Hwy 119,Alabaster,AL,Alabama,35007,USA,(659) 259-0015,33.215710,-86.826220,6-Open,2025-06-23,https://g.page/r/Cd9oMO2svZwdEBM/review,false,No Reviews
000350,015,3301 S Western Ave,Marion,IN,Indiana,46953,USA,(463) 258-0365,40.529874,-85.673295,6-Open,2025-06-23,https://g.page/r/CYdw5lyCGuJOEBM/review,false,No Reviews
000773,019,3615 Lincoln Way,Ames,IA,Iowa,50014,USA,(515) 304-5920,42.022675,-93.665265,6-Open,2025-06-30,https://g.page/r/CQ8Z8oAQnNugEBM/review,false,No Reviews
000843,060,22 Kimberly Ln,Manchester,TN,Tennessee,37355,USA,(615) 546-0140,35.454834,-86.043336,6-Open,2025-06-30,https://g.page/r/CYkBvwjLw1APEBM/review,false,No Reviews
000533,005,991 Grand Caillou Rd,Houma,LA,Louisiana,70363,USA,(985) 272-1399,29.581768,-90.693052,6-Open,2025-06-30,https://g.page/r/CcDvoAEsvBQ5EBM/review,false,No Reviews
000434,056,10359 Fremont Pike,Perrysburg,OH,Ohio,43551,USA,(479) 358-9274,41.544190,-83.595390,6-Open,2025-06-30,https://g.page/r/CTpwO6buaQizEBM/review,false,No Reviews
